Order_ID,Order_Date,Category,Segment,Region,Quantity,Sales,Discount,Profit,Profit_Margin,Discount_Amount,Sales_per_Quantity
10692,2025-11-22,Furniture,Corporate,Central,3.0,1063.48,0.25,-45.48,-0.042765261217888435,265.87,354.49333333333334
10693,2025-11-23,Technology,Consumer,West,7.0,584.1,0.03,-28.64,-0.04903269988015751,17.523,83.44285714285715
10694,2025-11-24,Technology,Corporate,South,6.0,676.9,0.04,52.14,0.07702762594179348,27.076,112.81666666666666
10695,2025-11-25,Furniture,Home Office,West,4.0,95.17,0.29,-3.1,-0.03257328990228013,27.5993,23.7925
10696,2025-11-26,Office Supplies,Consumer,West,2.0,426.39,0.28,-62.21,-0.1458992940735008,119.3892,213.195
10697,2025-11-27,Technology,Home Office,West,9.0,98.83,0.44,14.01,0.14175857533137712,43.4852,10.981111111111112
10698,2025-11-28,Furniture,Home Office,West,1.0,1324.82,0.28,105.98,0.07999577301067315,370.94960000000003,1324.82
10699,2025-11-29,Furniture,Consumer,Central,4.0,402.93,0.48,20.34,0.05048023229841411,193.4064,100.7325
10700,2025-11-30,Office Supplies,Consumer,South,1.0,858.14,0.02,244.69,0.28513995385368357,17.1628,858.14
10701,2025-12-01,Technology,Home Office,Central,6.0,106.52,0.05,11.4,0.10702215546376267,5.3260000000000005,17.753333333333334
10702,2025-12-02,Technology,Consumer,South,4.0,1016.93,0.02,242.58,0.2385414925314427,20.3386,254.2325
10703,2025-12-03,Furniture,Corporate,West,5.0,518.39,0.09,-45.23,-0.08725091147591581,46.6551,103.678
10704,2025-12-04,Furniture,Corporate,East,5.0,1351.98,0.27,143.5,0.1061406233820027,365.0346,270.396
10705,2025-12-05,Office Supplies,Consumer,Central,9.0,1337.77,0.32,321.86,0.2405944220605934,428.0864,148.64111111111112
10706,2025-12-06,Office Supplies,Home Office,East,1.0,521.67,0.02,58.63,0.11238905821688042,10.433399999999999,521.67
10707,2025-12-07,Technology,Consumer,Central,2.0,1356.39,0.47,234.8,0.17310655489940208,637.5033,678.195
10708,2025-12-08,Technology,Consumer,West,6.0,1494.43,0.42,26.03,0.01741801221870546,627.6606,249.0716666666667
10709,2025-12-09,Furniture,Home Office,Central,5.0,1246.85,0.15,-135.16,-0.10840117095079602,187.02749999999997,249.36999999999998
10710,2025-12-10,Technology,Home Office,West,7.0,1275.06,0.04,71.47,0.05605226420717457,51.0024,182.15142857142857
10711,2025-12-11,Office Supplies,Corporate,Central,3.0,411.06,0.08,30.005000000000003,0.0729942100909843,32.8848,137.02
10712,2025-12-12,Office Supplies,Home Office,West,3.0,886.22,0.06,212.85,0.24017738259123014,53.1732,295.4066666666667
10713,2025-12-13,Furniture,Corporate,West,2.0,147.52,0.06,-5.93,-0.04019793926247288,8.8512,73.76
10714,2025-12-14,Office Supplies,Home Office,South,3.0,187.63,0.26,53.48,0.28502904652774075,48.7838,62.54333333333333
10715,2025-12-15,Office Supplies,Consumer,West,1.0,1498.39,0.12,328.96999999999997,0.21954898257463007,179.8068,1498.39
10716,2025-12-16,Office Supplies,Corporate,South,5.0,523.63,0.18,-20.19,-0.038557760250558605,94.2534,104.726
10717,2025-12-17,Office Supplies,Corporate,West,5.0,1134.87,0.49,7.52,0.006626309621366324,556.0862999999999,226.974
10718,2025-12-18,Furniture,Corporate,East,7.0,1219.66,0.34,308.57,0.2529967367955004,414.68440000000004,174.23714285714286
10719,2025-12-19,Furniture,Consumer,West,4.0,1294.13,0.47,328.96999999999997,0.2542016644386576,608.2411,323.5325
10720,2025-12-20,Technology,Consumer,East,3.0,1496.56,0.07,74.15,0.04954696103063025,104.7592,498.8533333333333
10721,2025-12-21,Office Supplies,Consumer,East,1.0,400.17,0.19,-2.22,-0.005547642252042882,76.0323,400.17
10722,2025-12-22,Technology,Consumer,West,8.0,108.51,0.28,9.41,0.0867201179614782,30.382800000000003,13.56375
10723,2025-12-23,Furniture,Consumer,East,3.0,646.23,0.04,103.07,0.1594942976958668,25.8492,215.41
10724,2025-12-24,Furniture,Corporate,South,2.0,238.62,0.0,-6.43,-0.02694660967228229,0.0,119.31
10725,2025-12-25,Furniture,Consumer,Central,4.0,82.52,0.34,14.97,0.18141056713523995,28.0568,20.63
10726,2025-12-26,Furniture,Corporate,West,3.0,572.62,0.32,-72.58,-0.12675072473891935,183.2384,190.87333333333333
10727,2025-12-27,Furniture,Consumer,East,1.0,1186.42,0.21,-151.65,-0.12782151346066317,249.1482,1186.42
10728,2025-12-28,Furniture,Home Office,West,3.0,870.96,0.24,20.75,0.02382428584550381,209.03040000000001,290.32
10729,2025-12-29,Furniture,Corporate,South,2.0,503.53,0.21,4.56,0.009056064186840903,105.7413,251.765
10730,2025-12-30,Office Supplies,Home Office,West,8.0,998.8,0.01,-7.96,-0.007969563476171407,9.988,124.85
10731,2025-12-31,Technology,Corporate,West,13.0,2229.615,0.17,27.42,0.012298087337948483,379.03454999999997,171.50884615384615
10732,2026-01-01,Furniture,Home Office,East,9.0,70.85,0.09,-0.4,-0.005645730416372619,6.376499999999999,7.872222222222222
10733,2026-01-02,Office Supplies,Consumer,South,8.0,1158.31,0.05,-73.53,-0.06348041543282887,57.9155,144.78875
10734,2026-01-03,Office Supplies,Consumer,Central,3.0,954.43,0.48,-10.25,-0.010739394193392916,458.12639999999993,318.1433333333333
10735,2026-01-04,Technology,Consumer,Central,5.0,1155.34,0.3,328.96999999999997,0.28473869164055604,346.602,231.06799999999998
10736,2026-01-05,Furniture,Corporate,East,7.0,106.46,0.36,3.73,0.03503663347736239,38.325599999999994,15.208571428571428
10737,2026-01-06,Technology,Home Office,West,5.0,1263.82,0.16,63.34,0.050117896535899105,202.2112,252.76399999999998
10738,2026-01-07,Furniture,Consumer,East,8.0,948.31,0.2,103.79,0.1094473326232983,189.662,118.53875
10739,2026-01-08,Office Supplies,Home Office,East,5.0,866.92,0.12,253.58,0.2925068057029484,104.03039999999999,173.384
10740,2026-01-09,Office Supplies,Home Office,East,1.0,955.69,0.05,-39.45,-0.04127907585095585,47.78450000000001,955.69
10741,2026-01-10,Office Supplies,Consumer,West,5.0,1303.43,0.09,204.09,0.1565791795493429,117.3087,260.68600000000004
10742,2026-01-11,Office Supplies,Consumer,South,4.0,901.06,0.4,155.16,0.1721971899762502,360.424,225.265
10743,2026-01-12,Technology,Home Office,East,6.0,892.38,0.34,110.03,0.123299491248123,303.4092,148.73
10744,2026-01-13,Furniture,Consumer,West,3.0,1486.48,0.27,-163.72,-0.11013938969915504,401.3496,495.49333333333334
10745,2026-01-14,Furniture,Consumer,South,5.0,1147.26,0.24,177.36,0.15459442497777315,275.3424,229.452
10746,2026-01-15,Technology,Consumer,East,2.0,691.33,0.46,-83.76,-0.12115776835953886,318.01180000000005,345.665
10747,2026-01-16,Furniture,Corporate,Central,6.0,1075.73,0.04,127.22,0.11826387662331625,43.0292,179.28833333333333
10748,2026-01-17,Office Supplies,Home Office,South,6.0,614.38,0.14,112.32,0.18281845112145576,86.01320000000001,102.39666666666666
10749,2026-01-18,Furniture,Home Office,East,5.0,381.87,0.17,-21.03,-0.05507109749391154,64.9179,76.374
10750,2026-01-19,Office Supplies,Corporate,South,6.0,915.44,0.39,209.39,0.2287315389320982,357.02160000000003,152.57333333333335
10751,2026-01-20,Technology,Home Office,South,7.0,1395.86,0.5,-190.31,-0.1363388878540828,697.93,199.4085714285714
10752,2026-01-21,Furniture,Consumer,South,5.0,1397.25,0.12,320.97,0.22971551261406337,167.67,279.45
10753,2026-01-22,Technology,Home Office,South,1.0,545.76,0.44,31.19,0.05714966285546761,240.1344,545.76
10754,2026-01-23,Furniture,Consumer,South,8.0,815.13,0.42,-42.46,-0.052089850698661566,342.3546,101.89125
10755,2026-01-24,Office Supplies,Corporate,South,4.0,356.87,0.11,-32.05,-0.08980861378092862,39.2557,89.2175
10756,2026-01-25,Technology,Consumer,East,9.0,1493.67,0.2,328.96999999999997,0.22024275777112745,298.73400000000004,165.96333333333334
10757,2026-01-26,Furniture,Home Office,Central,6.0,1472.62,0.2,-172.74,-0.11730113674946695,294.524,245.43666666666664
10758,2026-01-27,Office Supplies,Home Office,West,1.0,991.79,0.49,-59.91,-0.06040593270752881,485.97709999999995,991.79
10759,2026-01-28,Technology,Home Office,South,3.0,1216.4,0.09,7.93,0.006519237093061492,109.476,405.4666666666667
10760,2026-01-29,Technology,Corporate,West,3.0,1086.9,0.4,140.32,0.1291011132578894,434.76000000000005,362.3
10761,2026-01-30,Furniture,Corporate,East,4.0,910.08,0.17,86.6,0.09515646976090013,154.7136,227.52
10762,2026-01-31,Furniture,Home Office,South,6.0,127.35,0.37,-11.9,-0.09344326658814292,47.119499999999995,21.224999999999998
10763,2026-02-01,Furniture,Consumer,Central,7.0,709.41,0.21,-13.92,-0.019621939358058105,148.97609999999997,101.3442857142857
10764,2026-02-02,Office Supplies,Corporate,West,4.0,1028.44,0.29,-43.77,-0.04255960483839602,298.2476,257.11
10765,2026-02-03,Furniture,Home Office,South,6.0,1032.42,0.42,-55.65,-0.05390248154820712,433.6164,172.07000000000002
10766,2026-02-04,Technology,Home Office,East,1.0,591.03,0.4,20.69,0.03500668324788928,236.412,591.03
10767,2026-02-05,Technology,Corporate,Central,8.0,1415.45,0.43,236.12,0.16681620686000917,608.6435,176.93125
10768,2026-02-06,Furniture,Corporate,West,7.0,292.67,0.03,-15.26,-0.05214063621143267,8.780100000000001,41.81
10769,2026-02-07,Furniture,Corporate,West,9.0,775.52,0.35,11.64,0.01500928409325356,271.43199999999996,86.16888888888889
10770,2026-02-08,Technology,Consumer,South,3.0,1051.78,0.07,27.25,0.025908459944094773,73.6246,350.5933333333333
10771,2026-02-09,Office Supplies,Consumer,Central,2.0,1060.85,0.21,307.02,0.28940943582975914,222.77849999999998,530.425
10772,2026-02-10,Furniture,Home Office,Central,1.0,990.53,0.27,276.95,0.2795977910815422,267.4431,990.53
10773,2026-02-11,Furniture,Corporate,Central,3.0,449.17,0.2,94.35,0.2100540997840461,89.834,149.72333333333333
10774,2026-02-12,Technology,Consumer,Central,5.0,276.5,0.26,-11.41,-0.04126582278481013,71.89,55.3
10775,2026-02-13,Furniture,Corporate,East,2.0,972.11,0.5,-116.05,-0.11937949409017498,486.055,486.055
10776,2026-02-14,Office Supplies,Home Office,Central,3.0,918.99,0.07,-6.79,-0.007388546121285324,64.3293,306.33
10777,2026-02-15,Technology,Consumer,West,4.0,310.07,0.34,-9.28,-0.02992872577159996,105.4238,77.5175
10778,2026-02-16,Furniture,Consumer,West,7.0,1072.45,0.2,83.29,0.07766329432607581,214.49,153.20714285714286
10779,2026-02-17,Technology,Consumer,East,3.0,710.0,0.07,141.98,0.19997183098591548,49.7,236.66666666666666
10780,2026-02-18,Furniture,Home Office,West,9.0,1018.25,0.08,240.56,0.23624846550454212,81.46000000000001,113.13888888888889
10781,2026-02-19,Furniture,Corporate,West,8.0,1264.18,0.47,291.0,0.23018873894540334,594.1646,158.0225
10782,2026-02-20,Furniture,Consumer,Central,4.0,296.11,0.44,3.51,0.011853703015771164,130.2884,74.0275
10783,2026-02-21,Office Supplies,Home Office,West,1.0,775.7,0.45,12.38,0.01595977826479309,349.06500000000005,775.7
10784,2026-02-22,Office Supplies,Corporate,East,1.0,1179.7,0.5,-10.88,-0.009222683733152496,589.85,1179.7
10785,2026-02-23,Technology,Home Office,Central,1.0,934.06,0.1,-114.51,-0.12259383765496865,93.406,934.06
10786,2026-02-24,Furniture,Corporate,South,1.0,1064.48,0.18,176.39,0.1657053209078611,191.6064,1064.48
10787,2026-02-25,Furniture,Home Office,Central,8.0,1265.32,0.33,-184.2,-0.1455758227167831,417.5556,158.165
10788,2026-02-26,Office Supplies,Corporate,East,3.0,1214.08,0.24,41.44,0.03413284132841329,291.37919999999997,404.6933333333333
10789,2026-02-27,Furniture,Consumer,Central,6.0,1443.33,0.21,-2.57,-0.001780604574144513,303.09929999999997,240.55499999999998
10790,2026-02-28,Office Supplies,Corporate,Central,3.0,827.11,0.18,134.01,0.16202198014774333,148.8798,275.7033333333333
10791,2026-03-01,Furniture,Home Office,East,5.0,758.32,0.3,147.73,0.19481221647853147,227.496,151.66400000000002
10792,2026-03-02,Technology,Home Office,Central,7.0,632.74,0.29,-8.33,-0.013164965072541644,183.4946,90.39142857142858
10793,2026-03-03,Furniture,Corporate,East,2.0,272.85,0.08,58.73,0.21524647242074396,21.828000000000003,136.425
10794,2026-03-04,Furniture,Consumer,East,6.0,880.28,0.24,-15.61,-0.01773299404734857,211.26719999999997,146.71333333333334
10795,2026-03-05,Office Supplies,Consumer,South,6.0,451.67,0.28,22.97,0.05085571324196869,126.46760000000002,75.27833333333334
10796,2026-03-06,Furniture,Corporate,West,3.0,1385.9,0.29,245.52,0.1771556389349881,401.911,461.9666666666667
10797,2026-03-07,Furniture,Corporate,West,6.0,895.63,0.11,144.93,0.16181905474358832,98.5193,149.27166666666668
10798,2026-03-08,Office Supplies,Home Office,Central,5.0,909.62,0.37,267.72,0.2943207053494866,336.5594,181.924
10799,2026-03-09,Technology,Consumer,Central,2.0,564.64,0.01,-27.49,-0.04868588835364126,5.6464,282.32
10800,2026-03-10,Technology,Corporate,South,9.0,125.38,0.18,18.56,0.1480299888339448,22.568399999999997,13.931111111111111
10801,2026-03-11,Office Supplies,Consumer,South,8.0,96.03,0.39,11.94,0.12433614495470165,37.4517,12.00375
10802,2026-03-12,Office Supplies,Corporate,South,3.0,663.84,0.28,173.79,0.26179501084598694,185.87520000000004,221.28
10803,2026-03-13,Office Supplies,Corporate,East,8.0,172.62,0.13,-13.75,-0.07965473293940448,22.4406,21.5775
10804,2026-03-14,Office Supplies,Consumer,South,9.0,929.93,0.35,175.11,0.18830449603733618,325.47549999999995,103.32555555555555
10805,2026-03-15,Office Supplies,Corporate,South,3.0,1327.41,0.28,140.33,0.10571714843190876,371.67480000000006,442.47
10806,2026-03-16,Technology,Corporate,Central,3.0,1330.23,0.4,-35.12,-0.026401449373416624,532.092,443.41
10807,2026-03-17,Technology,Home Office,South,2.0,1005.62,0.37,63.85,0.06349316839362781,372.0794,502.81
10808,2026-03-18,Office Supplies,Corporate,East,8.0,356.29,0.31,0.07,0.0001964691683740773,110.4499,44.53625
10809,2026-03-19,Furniture,Corporate,East,1.0,1301.35,0.24,144.05,0.11069274215238023,312.32399999999996,1301.35
10810,2026-03-20,Office Supplies,Corporate,Central,8.0,1334.84,0.07,328.96999999999997,0.2464490126157442,93.4388,166.855
10811,2026-03-21,Furniture,Home Office,South,7.0,335.15,0.13,35.59,0.10619125764583025,43.5695,47.878571428571426
10812,2026-03-22,Office Supplies,Consumer,South,7.0,1119.27,0.21,150.29,0.13427501853886908,235.0467,159.8957142857143
10813,2026-03-23,Office Supplies,Home Office,East,3.0,465.45,0.3,38.84,0.08344612740358794,139.635,155.15
10814,2026-03-24,Technology,Home Office,South,1.0,1213.83,0.26,-154.13,-0.12697824242274455,315.5958,1213.83
10815,2026-03-25,Furniture,Consumer,South,4.0,1495.99,0.14,-67.64,-0.04521420597731268,209.4386,373.9975
10816,2026-03-26,Furniture,Home Office,South,9.0,93.54,0.0,6.68,0.07141329912336968,0.0,10.393333333333334
10817,2026-03-27,Technology,Consumer,West,5.0,1351.18,0.25,-14.04,-0.010390917568347665,337.795,270.236
10818,2026-03-28,Technology,Home Office,Central,1.0,775.7,0.14,-64.99,-0.08378239009926516,108.59800000000001,775.7
10819,2026-03-29,Technology,Consumer,West,5.0,1461.4,0.37,112.32,0.0768578075817709,540.7180000000001,292.28000000000003
10820,2026-03-30,Technology,Corporate,Central,8.0,775.7,0.01,-3.43,-0.00442181255640067,7.757000000000001,96.9625
10821,2026-03-31,Furniture,Home Office,East,8.0,1278.71,0.29,-43.29,-0.033854431419164624,370.8259,159.83875
10822,2026-04-01,Furniture,Home Office,South,5.0,140.47,0.47,8.26,0.05880259130063359,66.0209,28.094
10823,2026-04-02,Office Supplies,Home Office,Central,9.0,536.15,0.09,-48.27,-0.09003077496969132,48.253499999999995,59.57222222222222
10824,2026-04-03,Office Supplies,Home Office,West,1.0,147.17,0.24,39.37,0.2675137595977441,35.3208,147.17
10825,2026-04-04,Technology,Corporate,South,4.0,1464.25,0.05,328.96999999999997,0.2246679187297251,73.2125,366.0625
10826,2026-04-05,Technology,Home Office,East,3.0,1234.61,0.31,207.94,0.16842565668510706,382.72909999999996,411.53666666666663
10827,2026-04-06,Technology,Corporate,Central,2.0,1286.19,0.28,-131.45,-0.10220107449132708,360.13320000000004,643.095
10828,2026-04-07,Office Supplies,Corporate,Central,8.0,775.7,0.2,280.8,0.361995616862189,155.14000000000001,96.9625
10829,2026-04-08,Office Supplies,Corporate,Central,7.0,173.4,0.26,37.03,0.21355247981545558,45.084,24.771428571428572
10830,2026-04-09,Office Supplies,Corporate,South,9.0,609.12,0.45,119.08,0.19549514053060152,274.104,67.68
10831,2026-04-10,Office Supplies,Consumer,West,2.0,153.0,0.1,-15.1,-0.09869281045751634,15.3,76.5
10832,2026-04-11,Office Supplies,Consumer,West,4.0,355.65,0.01,49.71,0.1397722479966259,3.5564999999999998,88.9125
10833,2026-04-12,Office Supplies,Home Office,Central,6.0,382.58,0.43,86.25,0.22544304459198078,164.5094,63.76333333333333
10834,2026-04-13,Office Supplies,Consumer,East,3.0,730.21,0.29,80.18,0.10980402897796525,211.7609,243.40333333333334
10835,2026-04-14,Technology,Consumer,East,8.0,439.42,0.45,61.91,0.1408902644394884,197.739,54.9275
10836,2026-04-15,Technology,Home Office,West,3.0,196.42,0.3,11.05,0.05625700030546788,58.925999999999995,65.47333333333333
10837,2026-04-16,Technology,Home Office,East,2.0,292.86,0.41,25.75,0.08792597145393703,120.0726,146.43
10838,2026-04-17,Technology,Home Office,West,3.0,263.55,0.21,-35.46,-0.13454752418895846,55.3455,87.85000000000001
10839,2026-04-18,Office Supplies,Consumer,Central,6.0,1460.96,0.37,200.93,0.13753285510896945,540.5552,243.49333333333334
10840,2026-04-19,Furniture,Consumer,West,2.0,1150.97,0.46,-130.46,-0.11334787179509458,529.4462000000001,575.485
10841,2026-04-20,Office Supplies,Home Office,West,8.0,1453.25,0.29,66.5,0.04575950455874764,421.4425,181.65625
10842,2026-04-21,Furniture,Corporate,Central,1.0,687.62,0.09,-12.59,-0.01830953142724179,61.885799999999996,687.62
10843,2026-04-22,Technology,Home Office,East,7.0,453.63,0.13,43.3,0.09545224081299737,58.9719,64.80428571428571
10844,2026-04-23,Office Supplies,Corporate,West,2.0,1207.53,0.1,-108.63,-0.08996049787582917,120.753,603.765
10845,2026-04-24,Technology,Corporate,West,6.0,523.07,0.12,84.34,0.16124036935782973,62.76840000000001,87.17833333333334
10846,2026-04-25,Office Supplies,Home Office,Central,2.0,484.11,0.15,100.58,0.20776269856024457,72.6165,242.055
10847,2026-04-26,Technology,Home Office,East,2.0,387.13,0.28,-29.61,-0.07648593495724951,108.39640000000001,193.565
10848,2026-04-27,Furniture,Home Office,West,8.0,238.03,0.29,-24.53,-0.10305423686089989,69.0287,29.75375
10849,2026-04-28,Furniture,Consumer,Central,2.0,421.87,0.21,-35.66,-0.08452840922559081,88.5927,210.935
10850,2026-04-29,Furniture,Corporate,West,7.0,565.21,0.31,138.31,0.2447055076874082,175.2151,80.74428571428572
10851,2026-04-30,Office Supplies,Consumer,South,3.0,1027.29,0.04,90.08,0.08768702119167908,41.0916,342.43
10852,2026-05-01,Furniture,Consumer,Central,8.0,140.72,0.04,8.48,0.0602615122228539,5.6288,17.59
10853,2026-05-02,Office Supplies,Home Office,East,7.0,355.24,0.09,-36.23,-0.1019873888075667,31.9716,50.74857142857143
10854,2026-05-03,Furniture,Consumer,East,8.0,1223.08,0.26,174.04,0.1422964973673022,318.00079999999997,152.885
10855,2026-05-04,Furniture,Home Office,East,7.0,263.04,0.11,63.29,0.2406097931873479,28.934400000000004,37.57714285714286
10856,2026-05-05,Office Supplies,Corporate,East,6.0,546.84,0.14,121.77,0.2226793943383805,76.55760000000001,91.14
10857,2026-05-06,Office Supplies,Home Office,West,7.0,1303.76,0.2,171.74,0.1317266981653065,260.752,186.25142857142856
10858,2026-05-07,Furniture,Consumer,West,5.0,274.64,0.41,-31.89,-0.11611564229536848,112.60239999999999,54.928
10859,2026-05-08,Office Supplies,Consumer,East,7.0,169.97,0.01,-16.9,-0.09942931105489203,1.6997,24.28142857142857
10860,2026-05-09,Furniture,Home Office,East,1.0,752.58,0.32,-96.19,-0.12781365436232692,240.8256,752.58
10861,2026-05-10,Office Supplies,Home Office,East,1.0,488.51,0.33,-16.67,-0.034124173507195356,161.2083,488.51
10862,2026-05-11,Technology,Consumer,West,9.0,866.94,0.4,-77.12,-0.08895655985419983,346.77600000000007,96.32666666666667
10863,2026-05-12,Technology,Corporate,East,5.0,1215.52,0.47,-40.09,-0.032981769119389236,571.2944,243.10399999999998
10864,2026-05-13,Technology,Corporate,East,5.0,248.87,0.01,5.79,0.023265158516494557,2.4887,49.774
10865,2026-05-14,Technology,Home Office,South,3.0,892.01,0.08,244.72,0.27434670014910145,71.3608,297.33666666666664
10866,2026-05-15,Technology,Corporate,South,5.0,782.99,0.44,97.61,0.12466315023180373,344.5156,156.598
10867,2026-05-16,Furniture,Consumer,East,3.0,258.91,0.23,58.45,0.2257541230543432,59.54930000000001,86.30333333333334
10868,2026-05-17,Technology,Home Office,Central,9.0,954.8,0.28,161.99,0.1696585672392124,267.344,106.08888888888889
10869,2026-05-18,Technology,Consumer,East,9.0,446.78,0.33,-44.4,-0.09937776981959802,147.4374,49.642222222222216
10870,2026-05-19,Technology,Consumer,South,6.0,757.36,0.34,137.21,0.18116879687334952,257.5024,126.22666666666667
10871,2026-05-20,Technology,Corporate,Central,1.0,169.29,0.47,-4.44,-0.026227184121920967,79.5663,169.29
10872,2026-05-21,Office Supplies,Home Office,Central,7.0,716.4,0.5,98.58,0.13760469011725293,358.2,102.34285714285714
10873,2026-05-22,Furniture,Home Office,East,7.0,494.37,0.36,1.7,0.0034387199870542307,177.9732,70.62428571428572
10874,2026-05-23,Technology,Corporate,South,4.0,1242.45,0.14,328.96999999999997,0.26477524246448547,173.943,310.6125
10875,2026-05-24,Technology,Consumer,South,8.0,132.62,0.44,-4.16,-0.031367817825365706,58.3528,16.5775
10876,2026-05-25,Technology,Consumer,Central,6.0,656.98,0.02,-16.02,-0.02438430393619288,13.139600000000002,109.49666666666667
10877,2026-05-26,Furniture,Consumer,East,4.0,714.73,0.12,192.12,0.268800805898731,85.7676,178.6825
10878,2026-05-27,Office Supplies,Consumer,West,4.0,1101.26,0.45,-152.98,-0.13891360804896208,495.567,275.315
10879,2026-05-28,Furniture,Home Office,West,2.0,882.72,0.13,144.33,0.16350598151169116,114.7536,441.36
10880,2026-05-29,Office Supplies,Home Office,South,2.0,1017.46,0.11,179.48,0.1764000550390187,111.92060000000001,508.73
10881,2026-05-30,Technology,Corporate,West,4.0,1176.72,0.07,266.37,0.22636651029981644,82.3704,294.18
10882,2026-05-31,Technology,Corporate,South,5.0,1300.19,0.43,328.96999999999997,0.2530168667656265,559.0817000000001,260.038
10883,2026-06-01,Furniture,Home Office,South,8.0,505.12,0.25,145.99,0.28902043078872347,126.28,63.14
10884,2026-06-02,Furniture,Home Office,South,6.0,830.13,0.34,-100.13,-0.12061966198065363,282.24420000000003,138.355
10885,2026-06-03,Office Supplies,Consumer,West,4.0,1268.16,0.12,278.78,0.21983030532424927,152.1792,317.04
10886,2026-06-04,Office Supplies,Consumer,South,7.0,1484.7,0.38,209.1,0.14083653263285512,564.186,212.1
10887,2026-06-05,Furniture,Corporate,Central,8.0,1339.8,0.38,189.32,0.14130467233915509,509.12399999999997,167.475
10888,2026-06-06,Office Supplies,Home Office,East,2.0,588.63,0.16,-54.3,-0.09224810152387747,94.1808,294.315
10889,2026-06-07,Furniture,Corporate,East,7.0,332.99,0.21,47.48,0.1425868644704045,69.9279,47.57
10890,2026-06-08,Office Supplies,Home Office,South,2.0,759.62,0.1,221.9,0.2921197440825676,75.962,379.81
10891,2026-06-09,Furniture,Consumer,East,2.0,1125.38,0.49,292.96,0.2603209582541008,551.4362000000001,562.69
10892,2026-06-10,Furniture,Corporate,West,8.0,764.23,0.32,36.38,0.04760347015950696,244.55360000000002,95.52875
10893,2026-06-11,Furniture,Corporate,West,2.0,750.61,0.47,-99.1,-0.13202595222552324,352.7867,375.305
10894,2026-06-12,Office Supplies,Home Office,East,9.0,1265.43,0.15,16.49,0.01303114356384786,189.8145,140.60333333333335
10895,2026-06-13,Office Supplies,Consumer,West,1.0,574.04,0.39,127.37,0.22188349243955127,223.8756,574.04
10896,2026-06-14,Office Supplies,Corporate,East,9.0,1296.7,0.38,214.83,0.16567440425695998,492.74600000000004,144.07777777777778
10897,2026-06-15,Furniture,Consumer,East,1.0,639.87,0.35,36.28,0.05669901698782565,223.9545,639.87
10898,2026-06-16,Office Supplies,Corporate,East,2.0,525.94,0.48,-65.85,-0.1252043959387002,252.45120000000003,262.97
10899,2026-06-17,Office Supplies,Consumer,South,6.0,708.29,0.2,29.82,0.042101399144418246,141.658,118.04833333333333
10900,2026-06-18,Furniture,Home Office,East,6.0,1155.55,0.07,70.56,0.0610618320280386,80.88850000000001,192.59166666666667
10901,2026-06-19,Technology,Corporate,South,1.0,232.7,0.34,62.33,0.26785560807907177,79.118,232.7
10902,2026-06-20,Furniture,Corporate,East,7.0,334.81,0.36,46.37,0.13849646067919116,120.5316,47.83
10903,2026-06-21,Office Supplies,Consumer,East,8.0,1429.59,0.29,-13.95,-0.009758042515686316,414.58109999999994,178.69875
10904,2026-06-22,Furniture,Consumer,East,2.0,304.46,0.1,26.3,0.0863824476121658,30.445999999999998,152.23
10905,2026-06-23,Technology,Corporate,West,8.0,873.2,0.25,-105.02,-0.12027027027027026,218.3,109.15
10906,2026-06-24,Furniture,Home Office,South,9.0,890.01,0.16,256.02,0.28765968921697505,142.4016,98.89
10907,2026-06-25,Office Supplies,Consumer,South,6.0,759.96,0.21,9.14,0.012026948786778251,159.5916,126.66000000000001
10908,2026-06-26,Technology,Consumer,East,5.0,984.88,0.32,64.06,0.06504345707091219,315.1616,196.976
10909,2026-06-27,Office Supplies,Consumer,East,9.0,383.25,0.37,3.79,0.009889106327462491,141.8025,42.583333333333336
10910,2026-06-28,Technology,Corporate,West,9.0,851.36,0.12,133.77,0.15712507047547455,102.1632,94.59555555555556
10911,2026-06-29,Technology,Corporate,West,1.0,589.65,0.2,87.27,0.14800305265835664,117.93,589.65
10912,2026-06-30,Furniture,Corporate,West,3.0,1009.42,0.13,173.51,0.17189078876978858,131.2246,336.4733333333333
10913,2026-07-01,Furniture,Corporate,South,9.0,254.77,0.1,-7.47,-0.029320563645641163,25.477000000000004,28.30777777777778
10914,2026-07-02,Office Supplies,Home Office,South,13.0,2229.615,0.39,-6.98,-0.0031305853252691614,869.54985,171.50884615384615
10915,2026-07-03,Furniture,Home Office,South,4.0,318.64,0.45,-29.84,-0.09364800401707256,143.388,79.66
10916,2026-07-04,Furniture,Corporate,East,4.0,454.03,0.19,65.83,0.14499041913529945,86.2657,113.5075
10917,2026-07-05,Technology,Home Office,South,2.0,367.13,0.38,-48.49,-0.132078555280146,139.5094,183.565
10918,2026-07-06,Furniture,Consumer,Central,3.0,315.11,0.45,37.48,0.1189425914759925,141.79950000000002,105.03666666666668
10919,2026-07-07,Technology,Consumer,Central,3.0,1247.28,0.42,301.05,0.2413652106984799,523.8575999999999,415.76
10920,2026-07-08,Technology,Consumer,West,1.0,464.28,0.09,116.48,0.25088308779184976,41.785199999999996,464.28
10921,2026-07-09,Technology,Corporate,South,6.0,1394.33,0.48,72.6,0.05206801833138496,669.2783999999999,232.38833333333332
10922,2026-07-10,Office Supplies,Consumer,Central,8.0,1456.39,0.19,82.56,0.056688112387478624,276.71410000000003,182.04875
