Transaction_ID,Amount,Time,Location,Transaction_Type,Fraud
TXN103745,914.61,864,Mumbai,Bank Transfer,0
TXN103746,124.33,349,Nagpur,Bank Transfer,0
TXN103747,1310.91,109,Hyderabad,Online,0
TXN103748,4577.27,406,Nagpur,Bank Transfer,0
TXN103749,251.1,649,Nagpur,Online,0
TXN103750,610.37,50,Mumbai,Mobile Payment,0
TXN103751,1524.02,1426,Aurangabad,ATM,0
TXN103752,3838.52,1110,Hyderabad,ATM,0
TXN103753,700.49,1091,Nagpur,Online,0
TXN103754,548.81,595,Mumbai,Online,0
TXN103755,153.1,978,Nagpur,Mobile Payment,0
TXN103756,1216.14,1065,Nagpur,Bank Transfer,0
TXN103757,8451.3,730,Hyderabad,Mobile Payment,0
TXN103758,1447.16,56,Hyderabad,ATM,0
TXN103759,1072.47,737,Delhi,ATM,0
TXN103760,1513.35,195,Nagpur,Bank Transfer,0
TXN103761,1084.54,1085,Mumbai,ATM,0
TXN103762,486.38,1286,Aurangabad,Online,0
TXN103763,2498.09,111,Mumbai,ATM,0
TXN103764,1374.38,764,Mumbai,POS,0
TXN103765,1116.12,710,Nagpur,Bank Transfer,0
TXN103766,413.49,1201,Delhi,Bank Transfer,0
TXN103767,4038.01,947,Nashik,Bank Transfer,0
TXN103768,2131.76,25,Bengaluru,POS,0
TXN103769,630.86,409,Nashik,Mobile Payment,0
TXN103770,2986.4,757,Nashik,Online,0
TXN103771,666.76,530,Mumbai,Bank Transfer,0
TXN103772,501.7,1340,Nagpur,ATM,0
TXN103773,513.01,1129,Hyderabad,Online,0
TXN103774,186.59,748,Bengaluru,ATM,0
TXN103775,1757.32,245,Nashik,Online,0
TXN103776,175.71,1104,Pune,Online,0
TXN103777,698.86,661,Pune,ATM,1
TXN103778,137.61,908,Pune,ATM,0
TXN103779,1006.19,395,Aurangabad,Online,0
TXN103780,943.58,521,Nagpur,Bank Transfer,0
TXN103781,791.0,925,Mumbai,ATM,0
TXN103782,386.61,263,Mumbai,POS,0
TXN103783,339.6,789,Nagpur,POS,0
TXN103784,1744.76,1297,Delhi,Online,0
TXN103785,632.35,171,Hyderabad,Mobile Payment,0
TXN103786,1504.71,264,Bengaluru,Online,0
TXN103787,452.48,1049,Delhi,Online,0
TXN103788,1314.3,475,Hyderabad,Bank Transfer,0
TXN103789,4037.08,355,Aurangabad,Bank Transfer,0
TXN103790,1970.74,1049,Nagpur,Mobile Payment,0
TXN103791,726.03,33,Delhi,Mobile Payment,0
TXN103792,1418.28,263,Bengaluru,Mobile Payment,0
TXN103793,862.07,1161,Aurangabad,Mobile Payment,0
TXN103794,1105.31,815,Nashik,Mobile Payment,0
TXN103795,791.86,874,Nashik,Online,0
TXN103796,930.45,753,Aurangabad,Online,0
TXN103797,1355.73,565,Hyderabad,POS,0
TXN103798,406.12,461,Nagpur,POS,0
TXN103799,397.07,1191,Nashik,ATM,0
TXN103800,273.54,654,Nagpur,Online,0
TXN103801,221.35,80,Delhi,Mobile Payment,0
TXN103802,324.64,756,Nashik,ATM,0
TXN103803,1286.22,869,Bengaluru,Bank Transfer,0
TXN103804,449.09,1430,Bengaluru,Online,0
TXN103805,1832.83,1069,Delhi,POS,0
TXN103806,1135.37,598,Bengaluru,Online,0
TXN103807,153.16,806,Nagpur,Online,0
TXN103808,2111.12,1076,Hyderabad,Online,0
TXN103809,2467.1,983,Nagpur,Online,0
TXN103810,405.91,703,Hyderabad,Bank Transfer,0
TXN103811,1669.35,475,Bengaluru,POS,0
TXN103812,465.68,591,Pune,Online,0
TXN103813,1209.15,15,Aurangabad,Bank Transfer,0
TXN103814,309.67,1383,Hyderabad,ATM,0
TXN103815,182.53,486,Mumbai,Online,0
TXN103816,747.84,705,Aurangabad,Bank Transfer,0
TXN103817,969.01,1164,Bengaluru,Mobile Payment,0
TXN103818,736.8,619,Nagpur,ATM,0
TXN103819,335.62,1018,Hyderabad,POS,0
TXN103820,735.17,776,Nagpur,Online,0
TXN103821,1435.54,446,Aurangabad,Online,0
TXN103822,1048.49,289,Hyderabad,Bank Transfer,0
TXN103823,1316.2,208,Nagpur,POS,0
TXN103824,561.09,412,Delhi,Mobile Payment,0
TXN103825,3539.42,676,Nashik,ATM,0
TXN103826,338.26,1394,Nagpur,POS,0
TXN103827,1785.69,663,Hyderabad,Online,0
TXN103828,3575.61,289,Bengaluru,Bank Transfer,0
TXN103829,1773.85,1291,Bengaluru,Mobile Payment,0
TXN103830,895.58,150,Aurangabad,Bank Transfer,0
TXN103831,646.58,1278,Aurangabad,ATM,0
TXN103832,3090.5,1376,Aurangabad,POS,0
TXN103833,264.28,1400,Bengaluru,Bank Transfer,0
TXN103834,415.66,854,Pune,Bank Transfer,0
TXN103835,736.89,1381,Hyderabad,Online,0
TXN103836,3780.66,607,Bengaluru,Bank Transfer,0
TXN103837,1603.22,369,Delhi,Mobile Payment,0
TXN103838,416.53,1250,Bengaluru,POS,0
TXN103839,804.07,704,Delhi,ATM,0
TXN103840,593.29,1326,Bengaluru,Bank Transfer,0
TXN103841,539.27,825,Bengaluru,Mobile Payment,0
TXN103842,2918.69,1004,Pune,ATM,0
TXN103843,278.18,1412,Delhi,Mobile Payment,0
TXN103844,5479.56,376,Pune,Bank Transfer,0
TXN103845,2510.48,972,Delhi,Bank Transfer,0
TXN103846,3264.5,117,Pune,POS,0
TXN103847,690.25,1028,Pune,Online,0
TXN103848,943.94,443,Delhi,Mobile Payment,0
TXN103849,261.61,1375,Pune,Online,0
TXN103850,648.94,754,Bengaluru,Online,0
TXN103851,1796.61,639,Delhi,ATM,0
TXN103852,4008.06,123,Pune,ATM,0
TXN103853,362.43,657,Bengaluru,Mobile Payment,0
TXN103854,760.89,1300,Bengaluru,Online,0
TXN103855,942.66,821,Aurangabad,POS,0
TXN103856,271.57,1417,Mumbai,Online,0
TXN103857,1980.98,663,Delhi,ATM,0
TXN103858,531.66,359,Pune,Online,0
TXN103859,902.0,622,Aurangabad,Bank Transfer,0
TXN103860,697.88,1080,Mumbai,Bank Transfer,0
TXN103861,498.03,1274,Hyderabad,POS,0
TXN103862,1088.93,918,Hyderabad,Mobile Payment,0
TXN103863,883.94,1173,Pune,Online,0
TXN103864,756.08,451,Hyderabad,Bank Transfer,0
TXN103865,529.29,1185,Mumbai,Mobile Payment,0
TXN103866,1509.49,119,Delhi,Bank Transfer,0
TXN103867,5730.84,581,Bengaluru,Mobile Payment,0
TXN103868,1261.29,1374,Bengaluru,Mobile Payment,0
TXN103869,2969.41,98,Mumbai,Bank Transfer,0
TXN103870,273.08,1190,Hyderabad,ATM,0
TXN103871,1284.03,513,Bengaluru,Mobile Payment,0
TXN103872,366.0,663,Hyderabad,Online,0
TXN103873,250.4,400,Nashik,Bank Transfer,0
TXN103874,523.55,364,Nagpur,ATM,0
TXN103875,3611.58,1349,Bengaluru,Bank Transfer,0
TXN103876,7819.66,580,Nashik,POS,1
TXN103877,1398.29,620,Delhi,Online,0
TXN103878,408.48,827,Delhi,POS,1
TXN103879,901.19,246,Mumbai,Mobile Payment,0
TXN103880,1482.82,433,Bengaluru,Mobile Payment,0
TXN103881,1307.06,1116,Hyderabad,POS,0
TXN103882,173.5,1291,Bengaluru,POS,0
TXN103883,450.2,614,Hyderabad,Mobile Payment,0
TXN103884,1028.57,942,Hyderabad,ATM,0
TXN103885,1874.86,962,Bengaluru,Online,0
TXN103886,121.98,623,Hyderabad,Bank Transfer,0
TXN103887,932.51,320,Aurangabad,POS,0
TXN103888,1265.28,855,Pune,Online,0
TXN103889,2564.74,61,Nagpur,Bank Transfer,0
TXN103890,2192.63,299,Bengaluru,Bank Transfer,0
TXN103891,1963.67,402,Pune,POS,0
TXN103892,492.78,954,Aurangabad,ATM,0
TXN103893,162.71,1326,Hyderabad,ATM,0
TXN103894,740.22,252,Hyderabad,Online,0
TXN103895,2985.83,477,Delhi,Online,0
TXN103896,4418.05,1392,Nagpur,Mobile Payment,0
TXN103897,2231.77,159,Nashik,ATM,0
TXN103898,1684.7,960,Delhi,Online,0
TXN103899,1603.01,1189,Delhi,Mobile Payment,0
TXN103900,628.84,204,Hyderabad,Bank Transfer,0
TXN103901,962.89,1290,Mumbai,Online,0
TXN103902,5820.08,1161,Aurangabad,Mobile Payment,0
TXN103903,427.28,1391,Mumbai,ATM,0
TXN103904,5512.53,857,Mumbai,Bank Transfer,0
TXN103905,794.71,759,Pune,Online,0
TXN103906,4127.52,720,Delhi,ATM,0
TXN103907,268.59,1040,Hyderabad,Bank Transfer,0
TXN103908,1970.23,67,Aurangabad,POS,0
TXN103909,524.91,132,Mumbai,ATM,0
TXN103910,266.33,918,Hyderabad,POS,0
TXN103911,1364.49,429,Hyderabad,Online,0
TXN103912,3009.33,307,Hyderabad,Mobile Payment,0
TXN103913,471.09,649,Nashik,Online,0
TXN103914,244.93,1197,Nagpur,ATM,0
TXN103915,1000.4,411,Hyderabad,POS,0
TXN103916,1004.82,96,Bengaluru,POS,0
TXN103917,1897.55,1177,Aurangabad,Bank Transfer,0
TXN103918,2834.43,1265,Pune,Online,0
TXN103919,1033.37,1327,Aurangabad,Online,0
TXN103920,7012.88,1308,Delhi,ATM,0
TXN103921,1372.29,1050,Pune,POS,0
TXN103922,775.55,1425,Nagpur,ATM,0
TXN103923,218.86,1383,Hyderabad,ATM,0
TXN103924,843.31,1083,Nashik,POS,0
TXN103925,783.38,201,Mumbai,ATM,0
TXN103926,2864.95,761,Aurangabad,POS,0
TXN103927,1741.47,873,Pune,ATM,0
TXN103928,337.18,580,Hyderabad,Mobile Payment,0
TXN103929,1302.78,369,Nagpur,ATM,0
TXN103930,2146.37,532,Mumbai,ATM,0
TXN103931,5054.49,1175,Bengaluru,Mobile Payment,0
TXN103932,2663.79,1125,Nagpur,Online,0
TXN103933,2346.89,898,Nashik,POS,0
TXN103934,3332.11,606,Mumbai,Bank Transfer,1
TXN103935,1616.97,872,Mumbai,Mobile Payment,0
TXN103936,3825.73,1252,Bengaluru,Online,0
TXN103937,289.23,1148,Hyderabad,ATM,0
TXN103938,773.22,769,Mumbai,Online,0
TXN103939,506.45,833,Pune,Mobile Payment,0
TXN103940,1602.23,998,Mumbai,ATM,0
TXN103941,9418.79,937,Nagpur,Online,1
TXN103942,603.67,235,Pune,Bank Transfer,0
TXN103943,100.45,161,Mumbai,POS,0
TXN103944,726.17,553,Nagpur,POS,0
TXN103945,2733.87,787,Nagpur,Mobile Payment,0
TXN103946,1877.38,1376,Aurangabad,ATM,0
TXN103947,6148.92,1091,Nagpur,ATM,1
TXN103948,828.82,1196,Bengaluru,POS,0
TXN103949,305.2,558,Delhi,Online,0
TXN103950,1835.91,260,Nashik,ATM,0
TXN103951,476.14,216,Mumbai,Bank Transfer,0
TXN103952,9740.98,1147,Bengaluru,Bank Transfer,0
TXN103953,1940.12,804,Mumbai,ATM,0
TXN103954,613.61,1185,Mumbai,ATM,0
TXN103955,595.03,200,Nagpur,POS,0
TXN103956,999.3,401,Nagpur,Mobile Payment,0
TXN103957,863.07,274,Mumbai,POS,0
TXN103958,3350.4,205,Delhi,Mobile Payment,0
TXN103959,1321.36,1063,Pune,Bank Transfer,0
TXN103960,527.62,1296,Pune,Mobile Payment,0
TXN103961,7262.22,866,Nashik,POS,0
TXN103962,1152.06,92,Aurangabad,ATM,0
TXN103963,2365.72,1065,Hyderabad,Mobile Payment,0
TXN103964,596.91,378,Bengaluru,POS,0
TXN103965,1576.74,1130,Nashik,Bank Transfer,0
TXN103966,1496.84,1351,Hyderabad,Mobile Payment,0
TXN103967,165.73,64,Mumbai,Bank Transfer,0
TXN103968,8227.81,364,Bengaluru,Bank Transfer,0
TXN103969,3986.4,820,Mumbai,Online,0
TXN103970,737.16,1047,Mumbai,Mobile Payment,0
TXN103971,364.21,539,Aurangabad,POS,0
TXN103972,1552.41,1085,Nagpur,Mobile Payment,0
TXN103973,3385.43,490,Aurangabad,Mobile Payment,1
TXN103974,1565.04,1296,Nashik,Bank Transfer,0
TXN103975,1328.2,228,Nagpur,Bank Transfer,0
TXN103976,1819.36,1043,Nagpur,Bank Transfer,0
TXN103977,4662.49,2,Nashik,Bank Transfer,0
TXN103978,1935.47,910,Nagpur,POS,0
TXN103979,383.89,306,Bengaluru,ATM,0
TXN103980,4283.66,431,Pune,Online,0
TXN103981,5656.81,135,Nashik,Bank Transfer,0
TXN103982,75880.02,514,Hyderabad,Bank Transfer,1
TXN103983,356.56,192,Nashik,Online,0
TXN103984,1398.12,1438,Pune,Bank Transfer,0
TXN103985,136.72,872,Aurangabad,ATM,0
TXN103986,1906.74,1141,Aurangabad,Mobile Payment,0
TXN103987,1315.49,665,Aurangabad,Online,1
TXN103988,7505.91,208,Nagpur,POS,0
TXN103989,505.42,951,Pune,Online,0
TXN103990,202.52,1057,Bengaluru,ATM,0
TXN103991,684.53,648,Nashik,POS,0
TXN103992,152.1,1341,Nashik,Mobile Payment,0
TXN103993,2324.13,119,Nashik,Bank Transfer,0
TXN103994,139.06,626,Nagpur,Online,0
TXN103995,1128.29,524,Nagpur,POS,0
TXN103996,137.3,768,Delhi,Online,0
TXN103997,796.08,1112,Bengaluru,Mobile Payment,0
TXN103998,5672.46,511,Aurangabad,Online,0
TXN103999,1572.86,46,Hyderabad,POS,0
TXN104000,462.44,771,Delhi,ATM,0
TXN104001,1062.94,739,Delhi,POS,0
TXN104002,1116.57,521,Nagpur,Online,0
TXN104003,1759.23,1307,Aurangabad,Mobile Payment,0
TXN104004,279.54,1400,Aurangabad,Bank Transfer,0
TXN104005,1983.4,133,Nashik,Bank Transfer,0
TXN104006,73.38,247,Nagpur,Mobile Payment,0
TXN104007,584.13,1341,Aurangabad,Online,0
TXN104008,672.99,435,Hyderabad,Mobile Payment,0
TXN104009,3851.4,1199,Delhi,Online,1
TXN104010,1121.73,685,Pune,POS,0
TXN104011,268.93,585,Pune,ATM,0
TXN104012,409.53,350,Nagpur,Online,0
TXN104013,1337.66,142,Nashik,Bank Transfer,0
TXN104014,1013.26,966,Nashik,Bank Transfer,0
TXN104015,614.54,803,Aurangabad,ATM,0
TXN104016,678.01,1421,Hyderabad,Online,0
TXN104017,2199.9,717,Bengaluru,ATM,0
TXN104018,653.48,642,Nagpur,POS,0
TXN104019,1004.16,1392,Bengaluru,ATM,0
TXN104020,9604.02,500,Pune,POS,0
TXN104021,883.95,369,Delhi,Bank Transfer,1
TXN104022,172.11,1405,Aurangabad,POS,0
TXN104023,2400.88,1109,Delhi,Online,0
TXN104024,556.33,786,Bengaluru,Online,0
TXN104025,797.72,738,Aurangabad,Online,0
TXN104026,502.12,949,Mumbai,Online,0
TXN104027,845.73,1348,Delhi,Mobile Payment,0
TXN104028,5423.72,521,Nagpur,POS,0
TXN104029,2445.8,488,Delhi,Online,0
TXN104030,2597.29,396,Delhi,ATM,0
TXN104031,266.07,895,Aurangabad,ATM,0
TXN104032,346.83,354,Pune,Mobile Payment,0
TXN104033,64.13,946,Bengaluru,POS,0
TXN104034,488.15,287,Mumbai,POS,0
TXN104035,2854.65,997,Delhi,POS,0
TXN104036,1838.94,535,Hyderabad,Mobile Payment,0
TXN104037,878.74,1314,Bengaluru,POS,0
TXN104038,1072.45,850,Hyderabad,POS,0
TXN104039,550.66,837,Bengaluru,Online,0
TXN104040,1345.82,167,Hyderabad,POS,0
TXN104041,2358.73,949,Pune,Online,0
TXN104042,217.92,620,Nashik,Online,0
TXN104043,1479.78,427,Mumbai,POS,0
TXN104044,2786.2,489,Mumbai,ATM,0
TXN104045,724.08,354,Hyderabad,Bank Transfer,0
TXN104046,2209.9,195,Hyderabad,ATM,0
TXN104047,18299.97,544,Hyderabad,POS,0
TXN104048,987.97,716,Bengaluru,POS,0
TXN104049,1625.07,823,Aurangabad,ATM,0
TXN104050,524.24,931,Delhi,POS,0
TXN104051,3059.54,1002,Nashik,Online,1
TXN104052,1737.62,658,Hyderabad,Mobile Payment,0
TXN104053,1332.54,938,Aurangabad,POS,0
TXN104054,395.56,779,Nagpur,POS,0
TXN104055,1347.98,10,Pune,ATM,0
TXN104056,4732.44,1279,Pune,Online,0
TXN104057,1717.52,395,Aurangabad,ATM,0
TXN104058,2869.77,730,Bengaluru,ATM,0
TXN104059,865.22,408,Pune,POS,0
TXN104060,2321.34,361,Delhi,Online,0
TXN104061,1449.93,1282,Pune,POS,0
TXN104062,423.73,1026,Delhi,POS,0
TXN104063,1507.97,83,Nagpur,POS,0
TXN104064,406.79,155,Hyderabad,POS,0
TXN104065,582.38,1199,Nashik,Mobile Payment,0
TXN104066,1325.21,706,Mumbai,Bank Transfer,0
TXN104067,1476.23,471,Aurangabad,Online,0
TXN104068,333.88,618,Aurangabad,Mobile Payment,0
TXN104069,3146.31,133,Delhi,Bank Transfer,0
TXN104070,1943.03,787,Nagpur,Bank Transfer,0
TXN104071,542.0,906,Nagpur,Bank Transfer,0
TXN104072,235.67,863,Bengaluru,Mobile Payment,0
TXN104073,948.7,1403,Mumbai,Online,0
TXN104074,702.09,666,Hyderabad,ATM,0
TXN104075,1228.0,276,Nashik,Bank Transfer,0
TXN104076,762.71,1259,Aurangabad,ATM,0
TXN104077,147.31,881,Delhi,ATM,0
TXN104078,743.71,12,Nagpur,POS,0
TXN104079,807.85,341,Hyderabad,ATM,0
TXN104080,2066.6,34,Aurangabad,POS,0
TXN104081,545.55,558,Delhi,Online,0
TXN104082,5876.25,1237,Pune,Online,0
TXN104083,162.12,1435,Hyderabad,POS,0
TXN104084,4069.06,404,Aurangabad,Online,0
TXN104085,876.28,657,Nashik,Bank Transfer,0
TXN104086,2590.44,158,Hyderabad,Online,0
TXN104087,1187.73,955,Delhi,POS,0
TXN104088,3427.39,1133,Nashik,Bank Transfer,0
TXN104089,744.44,548,Aurangabad,ATM,0
TXN104090,365.54,984,Pune,ATM,0
TXN104091,4539.19,1370,Nashik,ATM,0
TXN104092,978.99,278,Nagpur,POS,0
TXN104093,1368.62,478,Delhi,ATM,0
TXN104094,3769.7,110,Aurangabad,Online,0
TXN104095,390.74,430,Pune,ATM,0
TXN104096,1989.21,541,Nagpur,Mobile Payment,0
TXN104097,607.96,1138,Aurangabad,Mobile Payment,0
TXN104098,960.86,1113,Hyderabad,ATM,0
TXN104099,1178.83,1235,Bengaluru,ATM,0
TXN104100,244.64,359,Pune,Mobile Payment,0
TXN104101,503.29,371,Nagpur,ATM,0
TXN104102,4234.72,1238,Nashik,Bank Transfer,0
TXN104103,2660.29,1038,Aurangabad,Mobile Payment,0
TXN104104,1030.05,954,Aurangabad,POS,0
TXN104105,1398.46,258,Nashik,Mobile Payment,0
TXN104106,817.1,777,Bengaluru,Online,0
TXN104107,4258.12,119,Mumbai,Bank Transfer,0
TXN104108,897.53,975,Nagpur,POS,0
TXN104109,1382.77,912,Nashik,ATM,0
TXN104110,3449.66,1151,Hyderabad,Online,0
TXN104111,504.03,722,Aurangabad,Online,0
TXN104112,11730.2,522,Hyderabad,Bank Transfer,1
TXN104113,237.35,324,Nagpur,POS,0
TXN104114,5595.08,1343,Bengaluru,Online,0
TXN104115,755.46,1073,Nagpur,POS,0
TXN104116,860.32,68,Hyderabad,POS,0
TXN104117,165.67,390,Hyderabad,Online,0
TXN104118,695.9,382,Mumbai,POS,0
TXN104119,387.69,15,Aurangabad,Bank Transfer,0
TXN104120,597.26,845,Pune,Online,0
TXN104121,955.93,868,Mumbai,Bank Transfer,0
TXN104122,2857.75,567,Mumbai,Bank Transfer,0
TXN104123,4044.05,131,Pune,POS,1
TXN104124,1491.71,1271,Pune,POS,0
TXN104125,366.68,272,Bengaluru,Online,0
TXN104126,454.52,1372,Bengaluru,ATM,0
TXN104127,6625.79,483,Mumbai,Online,0
TXN104128,525.74,549,Nagpur,Bank Transfer,0
TXN104129,5745.71,356,Nashik,POS,0
TXN104130,860.01,1341,Nashik,Bank Transfer,0
TXN104131,1099.15,1071,Mumbai,Mobile Payment,0
TXN104132,3198.27,1033,Nagpur,Mobile Payment,0
TXN104133,3912.35,232,Pune,Bank Transfer,0
TXN104134,981.6,35,Delhi,ATM,0
TXN104135,743.79,412,Mumbai,ATM,0
TXN104136,1036.99,1027,Aurangabad,Online,0
TXN104137,1537.57,43,Nagpur,Online,0
TXN104138,2673.93,567,Aurangabad,Online,0
TXN104139,1101.28,1278,Aurangabad,POS,0
TXN104140,2036.29,739,Mumbai,ATM,0
TXN104141,5644.06,113,Nagpur,Bank Transfer,0
TXN104142,1605.69,396,Aurangabad,Mobile Payment,0
TXN104143,1497.65,1197,Bengaluru,ATM,0
TXN104144,240.11,1278,Hyderabad,ATM,0
TXN104145,78.99,465,Bengaluru,ATM,0
TXN104146,1617.08,1300,Nagpur,Online,0
TXN104147,997.42,846,Nashik,POS,0
TXN104148,655.38,501,Hyderabad,Bank Transfer,0
TXN104149,1399.02,440,Delhi,Online,0
TXN104150,1032.35,68,Aurangabad,POS,0
TXN104151,3387.27,325,Aurangabad,ATM,0
TXN104152,1195.25,66,Nagpur,POS,0
TXN104153,519.61,303,Bengaluru,Online,0
TXN104154,11428.66,971,Delhi,ATM,1
TXN104155,882.6,483,Nashik,Online,0
TXN104156,1856.66,928,Aurangabad,Bank Transfer,0
TXN104157,680.34,1182,Mumbai,ATM,0
TXN104158,572.59,148,Bengaluru,POS,0
TXN104159,1192.93,1050,Nagpur,Online,0
TXN104160,1110.79,986,Nagpur,Mobile Payment,0
TXN104161,1771.93,583,Bengaluru,POS,0
TXN104162,838.28,247,Aurangabad,POS,0
TXN104163,174.8,1124,Nashik,ATM,0
TXN104164,711.39,701,Aurangabad,POS,0
TXN104165,2425.56,95,Bengaluru,Online,0
TXN104166,814.54,1407,Hyderabad,Mobile Payment,0
TXN104167,857.15,281,Pune,Bank Transfer,0
TXN104168,2940.62,321,Aurangabad,Mobile Payment,0
TXN104169,538.09,1419,Delhi,Online,0
TXN104170,234.44,1301,Hyderabad,ATM,0
TXN104171,933.9,528,Bengaluru,Online,0
TXN104172,675.75,262,Hyderabad,POS,0
TXN104173,417.28,579,Delhi,ATM,0
TXN104174,2236.23,1316,Hyderabad,Bank Transfer,1
TXN104175,1792.75,293,Hyderabad,Bank Transfer,0
TXN104176,1086.49,394,Bengaluru,Online,0
TXN104177,1490.67,512,Pune,POS,0
TXN104178,6723.79,920,Delhi,Bank Transfer,0
TXN104179,778.31,809,Delhi,Mobile Payment,0
TXN104180,1448.59,1203,Mumbai,ATM,0
TXN104181,659.04,919,Nagpur,Mobile Payment,0
TXN104182,470.43,692,Delhi,Bank Transfer,0
TXN104183,611.0,234,Nagpur,Bank Transfer,0
TXN104184,679.42,951,Bengaluru,Online,0
TXN104185,1571.01,1360,Nashik,Online,0
TXN104186,11488.2,1031,Aurangabad,ATM,0
TXN104187,535.9,538,Mumbai,Online,0
TXN104188,722.98,819,Bengaluru,POS,0
TXN104189,1029.55,1114,Pune,ATM,0
TXN104190,1629.13,271,Nashik,POS,0
TXN104191,1427.32,1028,Hyderabad,Online,0
TXN104192,3960.38,1242,Mumbai,ATM,0
TXN104193,96.89,1141,Mumbai,Bank Transfer,0
TXN104194,100.79,592,Bengaluru,Mobile Payment,0
TXN104195,667.89,975,Pune,Bank Transfer,0
TXN104196,3285.59,114,Pune,POS,0
TXN104197,229.14,262,Nagpur,Bank Transfer,0
TXN104198,54.18,1329,Aurangabad,Bank Transfer,0
TXN104199,1941.43,206,Bengaluru,Mobile Payment,0
TXN104200,1399.2,302,Nashik,Mobile Payment,0
TXN104201,368.63,111,Aurangabad,Bank Transfer,0
TXN104202,409.3,1308,Nashik,Mobile Payment,0
TXN104203,1603.11,184,Mumbai,Bank Transfer,1
TXN104204,1224.8,900,Delhi,ATM,0
TXN104205,586.21,220,Delhi,Bank Transfer,0
TXN104206,1797.34,1140,Bengaluru,Online,0
TXN104207,63.14,1093,Pune,Mobile Payment,0
TXN104208,465.52,897,Pune,Mobile Payment,0
TXN104209,355.65,1093,Hyderabad,POS,0
TXN104210,848.66,621,Mumbai,POS,0
TXN104211,640.31,426,Mumbai,Online,0
TXN104212,2435.35,643,Nashik,Mobile Payment,0
TXN104213,170.83,567,Mumbai,Mobile Payment,0
TXN104214,1147.67,442,Hyderabad,POS,0
TXN104215,1916.65,600,Bengaluru,POS,0
TXN104216,7020.91,1160,Nashik,Bank Transfer,0
TXN104217,677.38,503,Aurangabad,Mobile Payment,0
TXN104218,1516.95,130,Pune,Mobile Payment,0
TXN104219,180.57,217,Pune,Bank Transfer,0
TXN104220,100.29,687,Delhi,Mobile Payment,0
TXN104221,2552.36,170,Delhi,Online,0
TXN104222,1090.55,611,Hyderabad,POS,0
TXN104223,3563.55,991,Bengaluru,POS,0
TXN104224,872.67,1152,Pune,POS,1
TXN104225,1844.39,56,Hyderabad,ATM,0
TXN104226,7106.87,1204,Bengaluru,Online,0
TXN104227,1668.54,245,Aurangabad,Online,0
TXN104228,1446.04,143,Aurangabad,Bank Transfer,0
TXN104229,1106.06,1074,Nagpur,ATM,0
TXN104230,227.95,367,Nashik,Mobile Payment,0
TXN104231,4253.82,217,Delhi,Online,0
TXN104232,595.35,615,Nashik,ATM,0
TXN104233,1816.17,1280,Delhi,ATM,0
TXN104234,229.74,1179,Nagpur,Online,0
TXN104235,337.15,441,Pune,Bank Transfer,0
TXN104236,4605.87,840,Hyderabad,ATM,0
TXN104237,774.87,955,Bengaluru,POS,0
TXN104238,4690.41,698,Nashik,ATM,0
TXN104239,1014.11,875,Delhi,Mobile Payment,0
TXN104240,173.83,775,Nashik,Online,0
TXN104241,2675.97,761,Pune,Mobile Payment,0
TXN104242,607.96,944,Bengaluru,Bank Transfer,0
TXN104243,2205.45,922,Mumbai,POS,0
TXN104244,1124.63,934,Delhi,Online,0
TXN104245,234.37,24,Hyderabad,ATM,0
TXN104246,1292.45,805,Mumbai,POS,0
TXN104247,9859.82,763,Nagpur,ATM,0
TXN104248,1795.41,1083,Bengaluru,Bank Transfer,0
TXN104249,1035.34,433,Aurangabad,Online,0
TXN104250,3214.23,878,Nashik,Bank Transfer,0
TXN104251,1353.8,1089,Delhi,Bank Transfer,0
TXN104252,1352.26,909,Hyderabad,Bank Transfer,0
TXN104253,368.11,564,Nashik,Bank Transfer,0
TXN104254,1385.54,105,Nagpur,ATM,0
TXN104255,3088.51,95,Nagpur,Mobile Payment,0
TXN104256,475.3,167,Nashik,ATM,0
TXN104257,4557.35,41,Delhi,POS,0
TXN104258,1000.54,103,Hyderabad,Bank Transfer,0
TXN104259,451.34,1227,Bengaluru,POS,0
TXN104260,6761.99,519,Pune,ATM,1
TXN104261,823.21,281,Bengaluru,Bank Transfer,0
TXN104262,2343.77,1066,Pune,ATM,0
TXN104263,819.13,946,Hyderabad,Bank Transfer,0
TXN104264,1032.95,1133,Aurangabad,ATM,0
TXN104265,1796.44,1233,Bengaluru,Online,0
TXN104266,1466.89,748,Hyderabad,Mobile Payment,0
TXN104267,462.02,830,Nashik,Mobile Payment,1
TXN104268,357.36,48,Nashik,Bank Transfer,0
TXN104269,2777.79,114,Delhi,Online,0
TXN104270,960.89,1178,Nashik,POS,0
TXN104271,649.54,502,Delhi,Online,0
TXN104272,281.86,985,Hyderabad,Bank Transfer,0
TXN104273,372.51,70,Nashik,Online,0
TXN104274,287.35,1011,Nagpur,POS,1
TXN104275,991.0,1359,Mumbai,Bank Transfer,0
TXN104276,602.79,66,Hyderabad,Mobile Payment,0
TXN104277,417.14,966,Nashik,Online,0
TXN104278,1024.41,1236,Mumbai,Mobile Payment,0
TXN104279,1578.09,180,Pune,Mobile Payment,0
TXN104280,8894.58,612,Aurangabad,ATM,0
TXN104281,241.8,696,Bengaluru,POS,0
TXN104282,3496.02,602,Bengaluru,Online,0
TXN104283,2901.84,247,Hyderabad,Mobile Payment,0
TXN104284,503.16,1237,Pune,Mobile Payment,0
